RegionName	team_number	selection	unique_product	commodity
Upper West	5	92	azumah blow soap - piece (s)	87
Upper West	5	92	eggs - crate	174
Upper West	5	92	diesel - gallon (20L)	808
Upper West	5	92	dried (dry) fish (gblolovi, amani) - small sack	465
Upper West	5	92	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - small sack	878
Upper West	5	92	yam (cocoyam,water yam) - half sack	6
Upper West	5	92	cement - bag 50kg	41
Upper West	5	92	eskimo chest (ice chest, food flask) - piece (s)	301
Upper West	5	92	corn dough - half fertilizer bag	941
Upper West	5	92	konkonte (cassava flour) - small  sack	273
Upper West	5	92	cooking (vegetable) oil - gallon (20L)	345
Upper West	5	92	shea butter (nkuto) - rubber bowl	1191
Upper West	5	92	maize (corn) flour - rubber bowl	917
Upper West	5	92	goat (1yr to 3yrs female) - piece (s)	122
Upper West	5	92	sheep (1yr to 3yrs male) - piece (s)	94
Upper West	5	92	beans - pan	77
Upper West	5	92	fresh fish - half fertilizer bag	1024
Upper West	5	92	bottled water (750ml) - pack (30)	312
Upper West	5	92	corn dough - rubber bowl	303
Upper West	5	92	male fowl, cock (1yr to 3yrs) - piece (s)	10
Upper West	5	92	lemon - half sack	1140
Upper West	5	92	wood (2x4) - piece (s)	565
Upper West	5	92	cabbage - half sack	277
Upper West	5	92	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - rubber bag	1007
Upper West	5	92	salt - polythene bag	79
Upper West	5	92	empty plastic containers - rubber bag	824
Upper West	5	92	clay pot (large) - piece (s)	1015
Upper West	5	92	pure water (sachet water) packaging bag - sack	356
Upper West	5	92	maize (corn) flour - sack	422
Upper West	5	92	motor bike spare parts - box	298
Upper West	5	92	coal pot (coalpot) - piece (s)	118
Upper West	5	92	smock material - 6 yards	835
Upper West	5	92	salt - sack	265
Upper West	5	92	dried groundnut (dry groundnut) - small sack	515
Upper West	5	92	maize (corn) - sack	186
Upper West	5	92	fresh maize (fresh corn) - polythene bag	730
Upper West	5	92	alcoholic drink (50ml) - sachet	552
Upper West	5	92	cooking pot (large) - piece (s)	142
Upper West	5	92	yam (cocoyam,water yam) - tuber	17
Upper West	5	92	shea nut - pan	1241
Upper West	5	92	beans - small sack	129
Upper West	5	92	herbal medicine (local medicine) - bottle (1L)	1065
Upper West	5	92	dried (dry) fish (gblolovi, amani) - basket	261
Upper West	5	92	soft drink (500ml, 0.5L) - pack (12)	474
Upper West	5	92	canned soft drink (330ml) - pack (12)	112
Upper West	5	92	energy drink (330ml) - pack (12)	102
Upper West	5	92	corn dough - small sack	115
Upper West	5	92	energy drink (350ml) - pack (12)	54
Upper West	5	92	charcoal - sack	22
Upper West	5	92	mat - piece (s)	91
Upper West	5	92	window glass - box	621
Upper West	5	92	soap - box	3
Upper West	5	92	body lotion (body cream) - piece (s)	334
Upper West	5	92	shea nut paste - paint rubber (small)	1282
Upper West	5	92	dried groundnut (dry groundnut) - polythene bag	134
Upper West	5	92	corn dough - pan	803
Upper West	5	92	dried groundnut (dry groundnut) - pan	1086
Upper West	5	92	motor bike spare parts - piece (s)	306
Upper West	5	92	flour (bread flour) - sack	426
Upper West	5	92	material cloth (fabric) - yard	430
Upper West	5	92	herbal medicine (local medicine) - bottle (1.5L)	942
Upper West	5	92	balm (ointment) - piece (s)	1382
Upper West	5	92	cooking (vegetable) oil - bottle (5L)	9
Upper West	5	92	biscuits - box	234
Upper West	5	92	salt - bag 25kg	375
Upper West	5	92	alcoholic drink (350ml) - pack (12)	751
Upper West	5	92	charcoal - small sack	143
Upper West	5	92	soft drink (250ml) - pack (20)	404
Upper West	5	92	sheep (1yr to 3yrs female) - piece (s)	140
Upper West	5	92	bread - basket	786
Upper West	5	92	sugar - bag 50kg	120
Upper West	5	92	spaghetti - box (20)	105
Upper West	5	92	soap - small sack	300
Upper West	5	92	soft drink (300ml) - pack (12)	467
Upper West	5	92	alcoholic drink (350ml) - bottle (350ml)	848
Upper West	5	92	cooking (vegetable) oil - bottle (3L)	308
Upper West	5	92	alcoholic drink (330ml) - crate (24)	294
Upper West	5	92	toilet roll - pack	284
Upper West	5	92	dried groundnut (dry groundnut) - half sack	544
Upper West	5	92	cabbage - sack	177
Upper West	5	92	water pump machine - piece (s)	714
Upper West	5	92	pipeline drilling machine - piece (s)	1350
Upper West	5	92	empty sacks - sack	387
Upper West	5	92	alcoholic drink (625ml) - bottle (625ml)	892
Upper West	5	92	toffees - pack	353
Upper West	5	92	washing powder detergent - sachet (125g)	424
Upper West	5	92	blood tonic (medicine) - piece (s)	1213
Upper West	5	92	shea nut - fertilizer bag	1252
Upper West	5	92	soft drink (350ml) - pack (16)	360
Upper West	5	92	millet - small sack	956
Upper West	5	92	aluminium pan - piece (s)	670
Upper West	5	92	alcoholic drink (750ml) - bottle (750ml)	160
Upper West	5	92	dried (dry) fish (gblolovi, amani) - heaped basket	753
Upper West	5	92	dried (dry) fish (gblolovi, amani) - box	213
Upper West	5	92	local broom - piece (s)	39
Upper West	5	92	soft drink (350ml) - pack (20)	44
Upper West	5	92	tomato sauce (mackerel) tin (425g) - box (24)	577
Upper West	5	92	takeaway rubber bag (polynthene bag) - pack	509
Upper West	5	92	nail - box	398
Upper West	5	92	rubber container - piece (s)	310
Upper West	5	92	petrol - bottle (1L)	85
Upper West	5	92	weaving thread - sack	1454
Upper West	5	92	soya beans - small sack	1222
Upper West	5	92	empty barrel (200L) - piece (s)	109
Upper West	5	92	empty sacks - bundle	477
Upper West	5	92	pure water (sachet water) packaging bag - half sack	840
Upper West	5	92	second hand clothes - piece (s)	75
Upper West	5	92	bottled water (500ml, 0.5L) - pack (30)	287
Upper West	5	92	frozen chicken - carton	97
Upper West	5	92	fresh fish - fertilizer bag	377
Upper West	5	92	fresh fish - tray	970
Upper West	5	92	biscuits - pack	352
Upper West	5	92	locust bean  seeds (dawadawa seeds) - polythene bag	1275
Upper West	5	92	floor tile (40x40) - box	321
Upper West	5	92	washing powder detergent - tray	979
Upper West	5	92	metal bar - piece (s)	239
Upper West	5	92	lazy chair (relaxation chair) - piece (s)	636
Upper West	5	92	flour (bread) - bag 50kg	531
Upper West	5	92	bicycle parts - piece (s)	382
Upper West	5	92	pig feed - sack	689
Upper West	5	92	millet - half fertilizer bag	1220
Upper West	5	92	goat (above 3yrs male) - piece (s)	650
Upper West	5	92	takeaway pack (food pack) - pack	327
Upper West	5	92	wood (2x6) - piece (s)	540
Upper West	5	92	pito yeast - sack	1321
Upper West	5	92	dried groundnut (dry groundnut) - fertilizer bag	975
Upper West	5	92	female fowl, hen (above 3yrs) - piece (s)	711
Upper West	5	92	dried (dry) fish (gblolovi, amani) - pan	341
Upper West	5	92	fresh groundnut - polythene bag	490
Upper West	5	92	metal door (small) - piece (s)	921
Upper West	5	92	metal window - piece (s)	651
Upper West	5	92	dried (dry) fish (gblolovi, amani) - bucket (10L)	1185
Upper West	5	92	fishing nets - small sack	1381
Upper West	5	92	beans - half fertilizer bag	155
Upper West	5	92	rubber cup (plastic cup) - piece (s)	971
Upper West	5	92	pan - piece (s)	494
Upper West	5	92	pampers - pack	318
Upper West	5	92	petrol - gallon (10L)	286
Upper West	5	92	wood (2x2) - piece (s)	384
Upper West	5	92	1/8 plywood - piece (s)	564
Upper West	5	92	dried groundnut (dry groundnut) - sack	466
Upper West	5	92	material cloth (fabric) - sack	283
Upper West	5	92	cutlass - piece (s)	76
Upper West	5	92	charcoal - half sack	72
Upper West	5	92	material cloth (fabric) - half sack	627
Upper West	5	92	wood (1x12) - piece (s)	660
Upper West	5	92	roofing sheet (aluminium) - pack (20)	414
Upper West	5	92	solar panel - piece (s)	145
Upper West	5	92	soft drink (350ml) - pack (15)	510
Upper West	5	92	herbal medicine (local medicine) - rubber bowl	1017
Upper West	5	92	herbal medicine (local medicine) - fertilizer bag	434
Upper West	5	92	smoked herring (smoked fish) - sack	364
Upper West	5	92	fresh pepper - small sack	71
Upper West	5	92	guinea fowl (1yr to 3yrs male) - piece (s)	12
Upper West	5	92	maize (corn) - rubber bowl	110
Upper West	5	92	soft drink (330ml) - crate (24)	687
Upper West	5	92	beans - half sack	121
Upper West	5	92	clay pot (medium) - piece (s)	406
Upper West	5	92	dried okro (dry okro) - polythene bag	58
Upper West	5	92	tomato paste - bucket (10L)	702
Upper West	5	92	gari - fertilizer bag	742
Upper West	5	92	locust bean (dawadawa) - fertilizer bag	127
Upper West	5	92	millet - bowl	1166
Upper West	5	92	beans - polythene bag	99
Upper West	5	92	rice (local rice) - half sack	547
Upper West	5	92	potatoes (sweet potatoes) - sack	223
Upper West	5	92	paint - paint rubber (small)	202
Upper West	5	92	onion - fertilizer bag	568
Upper West	5	92	sewing machine - piece (s)	964
Upper West	5	92	washing powder detergent - sachet (500g)	559
Upper West	5	92	rice - polythene bag	88
Upper West	5	92	potatoes (sweet potatoes) - fertilizer bag	1148
Upper West	5	92	deep frying spoon - piece (s)	1560
Upper West	5	92	dried (dry) pepper - polythene bag	33
Upper West	5	92	onion - polythene bag	61
Upper West	5	92	charcoal - pan	996
Upper West	5	92	herbal medicine (local medicine) - bottle (500ml)	690
Upper West	5	92	soap - piece (s)	156
Upper West	5	92	rice - rubber bag	64
Upper West	5	92	iron rods (10mm) - piece (s)	721
Upper West	5	92	shea nut paste - bucket (15L)	1601
Upper West	5	92	lemon - small sack	259
Upper West	18	93	potatoes (sweet potatoes) - half sack	966
Upper West	18	93	maize (corn) - half sack	70
Upper West	18	93	onion - polythene bag	61
Upper West	18	93	firewood - bundle	18
Upper West	18	93	fresh groundnut - half sack	695
Upper West	18	93	cooking (vegetable) oil - bottle (350ml)	871
Upper West	18	93	dried groundnut (dry groundnut) - polythene bag	134
Upper West	18	93	maize (corn) flour - small sack	38
Upper West	18	93	millet - small sack	956
Upper West	18	93	rice - bag 25kg	146
Upper West	18	93	dried groundnut (dry groundnut) - half sack	544
Upper West	18	93	beans - small sack	129
Upper West	18	93	weedicide - box	114
Upper West	18	93	salt - sack	265
Upper West	18	93	sandals - pair	157
Upper West	18	93	nescafe (coffee) - box	659
Upper West	18	93	dried groundnut (dry groundnut) - sack	466
Upper West	18	93	maize (corn) - sack	186
Upper West	18	93	beans - half sack	121
Upper West	18	93	beans - sack	111
Upper West	18	93	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - small sack	878
Upper West	18	93	herbal leaves (dried baobab leaves) - small sack	1004
Upper West	18	93	mat - piece (s)	91
Upper West	18	93	rubber bucket (10L) (plastic bucket) - piece (s)	280
Upper West	18	93	onion - rubber bag	783
Upper West	18	93	coffee - polythene bag	1672
Upper West	18	93	fresh maize (fresh corn) - sack	688
Upper West	18	93	fresh groundnut - sack	817
Upper West	18	93	cow milk (fresh milk) - bucket (10L)	1214
Upper West	18	93	millet - half sack	980
Upper West	18	93	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - half sack	278
Upper West	18	93	fresh maize (fresh corn) - small sack	693
Upper West	18	93	maize (corn) flour - half sack	43
Upper West	18	93	rubber bucket (15L)  (plastic bucket) - piece (s)	331
Upper West	18	93	rubber bowl (plastic bowl) - piece (s)	228
Upper West	18	93	rubber cup (plastic cup) - piece (s)	971
Upper West	18	93	maize (corn) - small sack	50
Upper West	18	93	coal pot (coalpot) - piece (s)	118
Upper West	18	93	yellow melon - small sack	1336
Upper West	18	93	yellow melon - half sack	1335
Upper West	18	93	cooking (vegetable) oil - gallon (20L)	345
Upper West	18	93	cooking (vegetable) oil - gallon (25L)	175
Upper West	18	93	rice (local rice) - half sack	547
Upper West	18	93	petrol - gallon (25L)	55
Upper West	18	93	sugar - rubber bag	739
Upper West	18	93	sugar - sack	229
Upper West	18	93	fresh maize (fresh corn) - half sack	684
Upper West	18	93	watermelon (medium) - piece (s)	600
Upper West	18	93	watermelon (large) - piece (s)	380
Upper West	18	93	millet - sack	381
Upper West	18	93	maize seeds - sachet (1kg)	1118
Upper West	18	93	potatoes (sweet potatoes) - sack	223
Upper West	18	93	rice - bag 50kg	36
Upper West	18	93	watermelon (small) - piece (s)	1035
Upper West	18	93	maize (corn) flour - polythene bag	137
Upper West	18	93	roofing sheet (aluminium) - pack (20)	414
Upper West	18	93	petrol - gallon (20L)	717
Upper West	18	93	maize (corn) husk - small sack	1147
Upper West	18	93	maize (corn) husk - half sack	676
Upper West	18	93	tomato sauce (mackerel) tin (425g) - tin (425g)	1431
Upper West	18	93	nescafe (coffee) - tin	1487
Upper West	18	93	cube (maggie cube, onga) - pack	616
Upper West	18	93	soap - piece (s)	156
Upper West	18	93	canned corned beef - tin (200g)	1677
Upper West	18	93	cooking (vegetable) oil - bottle (1.5L)	42
Upper West	18	93	dried groundnut (dry groundnut) - rubber bowl	1038
Upper West	18	93	maize (corn) - half fertilizer bag	642
Upper West	18	93	sheep (1yr to 3yrs male) - piece (s)	94
Upper West	18	93	washing powder detergent - sachet (5kg)	588
Upper West	18	93	charcoal - sack	22
Upper West	18	93	maize (corn) - small  sack	147
Upper West	18	93	cow (1yr to 3yrs male) - piece (s)	1063
Upper West	18	93	cow milk (fresh milk) - paint rubber (small)	1326
Upper West	18	93	cow milk (fresh milk) - rubber bowl	1345
Upper West	18	93	firewood - pan	11
Upper West	18	93	maize (corn) husk - sack	470
Upper West	18	93	fresh groundnut - small sack	809
Upper West	18	93	dried groundnut (dry groundnut) - small sack	515
Upper West	18	93	dried (dry) pepper - polythene bag	33
Upper West	18	93	bread - basket	786
Upper West	18	93	dried groundnut (dry groundnut) - fertilizer bag	975
Upper West	18	93	maize (corn) - fertilizer bag	144
Upper West	18	93	male fowl, cock (1yr to 3yrs) - piece (s)	10
Upper West	18	93	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - fertilizer bag	276
Upper West	18	93	shea nut - half sack	1219
Upper West	18	93	goat (1yr to 3yrs female) - piece (s)	122
Upper West	18	93	female fowl, hen (1yr to 3yrs ) - piece (s)	1
Upper West	18	93	millet - fertilizer bag	1005
Upper West	18	93	beans - fertilizer bag	83
Upper West	18	93	solar panel - piece (s)	145
Upper West	18	93	maize (corn) flour - sack	422
Upper West	18	93	knapsack sprayer - piece (s)	78
Upper West	18	93	goat (1yr to 3yrs male) - piece (s)	135
Upper West	18	93	weedicide - bottle (1L)	133
Upper West	18	93	pure water (sachet water) packaging bag - sack	356
Upper West	18	93	torch light - piece (s)	863
Upper West	18	93	flour (bread flour) - sack	426
Upper West	18	93	cooking (vegetable) oil - gallon (5L)	116
Upper West	18	93	soft drink (1.25L) - pack (6)	493
Upper West	18	93	female fowl, hen (below 1yr) - piece (s)	19
Upper West	18	93	soft drink (350ml) - pack (20)	44
Upper West	18	93	beans - half fertilizer bag	155
Upper West	18	93	sugar - rubber bowl	489
Upper West	18	93	spaghetti - pack	507
Upper West	18	93	dried okro (dry okro) - half sack	126
Upper West	18	93	okro - half sack	51
Upper West	18	93	soft drink (330ml) - pack (20)	219
Upper West	18	93	plastic (rubber) basket - piece (s)	251
Upper West	18	93	yellow melon - sack	1394
Upper West	18	93	cow (above 3yrs female) - piece (s)	766
Upper West	18	93	male fowl, cock (above 3yrs) - piece (s)	713
Upper West	18	93	mini wire mesh coalpot (ataya) - piece (s)	567
Upper West	18	93	energy drink (330ml) - pack (12)	102
Upper West	18	93	fresh groundnut - fertilizer bag	937
Upper West	18	93	sheep (above 3yrs female) - piece (s)	741
Upper West	18	93	female fowl, hen (above 3yrs) - piece (s)	711
Upper West	18	93	sheep (1yr to 3yrs female) - piece (s)	140
Upper West	18	93	rice - bag 10kg	949
Upper West	18	93	cooking (vegetable) oil - bottle (2L)	500
Upper West	18	93	dried okro (dry okro) - sack	1248
Upper West	18	93	rice (husked, not milled) - half sack	864
Upper West	18	93	maize (corn) flour - half fertilizer bag	86
Upper West	18	93	bread - loaf	138
Upper West	18	93	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - rubber bag	1007
Upper West	18	93	tomato paste - box	8
Upper West	18	93	edible leaves (baobab leaves, kuuka, kipok, moringa leaves, waakye leaves, ademe, hibiscus leaves, sobolo leaves, bito) - sack	800
Upper West	18	93	azumah blow soap - half sack	117
Upper West	18	93	energy drink (350ml) - pack (12)	54
Upper West	18	93	yam (cocoyam,water yam) - tuber	17
Upper West	18	93	motor tyre - piece (s)	21
Upper West	18	93	maize (corn) - pan	69
Upper West	18	93	rubber container - piece (s)	310
Upper West	18	93	rice (local rice) - sack	227
Upper West	18	93	akpeteshie - gallon (20L)	811
Upper West	18	93	gari - small sack	274
Upper West	18	93	rice - polythene bag	88
Upper West	18	93	potatoes (sweet potatoes) - small sack	456
Upper West	18	93	yam (cocoyam,water yam) - half sack	6
Upper West	18	93	rice (husked, not milled) - sack	525
Upper West	18	93	dog (1yr to 3yrs female) - piece (s)	1019
Upper West	18	93	rice (local rice) - half fertilizer bag	913
Upper West	18	93	new gas cylinder (15kg) - piece (s)	683
Upper West	18	93	flour (bread flour) - polythene bag	89
Upper West	18	93	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - half fertilizer bag	915
Upper West	18	93	rice (local rice) - small sack	1102
Upper West	18	93	vegetable leaves (spinach, kontomire, cocoyam leaves, sweet potato leaves, amaranth leaves, alefu, fontete, amaratus) - sack	256
Upper West	18	93	cassava - small sack	26
Upper West	18	93	empty sacks - bundle	477
Upper West	18	93	tobacco - sack	1593
Upper West	18	93	ginger - half sack	643
Upper West	18	93	soya beans - fertilizer bag	139
Upper West	18	93	petrol - gallon (10L)	286
Upper West	18	93	cow (above 3yrs male) - piece (s)	768
Upper West	18	93	frozen chicken - carton	97
Upper West	18	93	cow milk (fresh milk) - gallon (25L)	1566
Upper West	18	93	cow milk (fresh milk) - gallon (5L)	1406
Upper West	18	93	cat (above 3yrs female) - piece (s)	1471
Upper West	18	93	eskimo chest (ice chest, food flask) - piece (s)	301
Upper West	18	93	groundnut paste - paint rubber (small)	505
Upper West	18	93	car tyres - piece (s)	60
Upper West	18	93	cow (1yr to 3yrs female) - piece (s)	810
Upper West	18	93	cow (below 1yr male) - piece (s)	409
Upper West	18	93	lipton (teabag) - box	13
Upper West	18	93	cigarettes - box	81
Upper West	18	93	cow (below 1yr female) - piece (s)	1204
Upper West	18	93	edible leaves (baobab leaves, kuuka, kipok, moringa leaves, waakye leaves, ademe, hibiscus leaves, sobolo leaves, bito) - small sack	1189
Upper West	18	93	empty sacks - sack	387
Upper West	18	93	guinea fowl (1yr to 3yrs male) - piece (s)	12
Upper West	18	93	rice (husked, not milled) - small sack	1247
Upper West	18	93	sheep (above 3yrs male) - piece (s)	782
Upper West	18	93	empty gallon 20L - piece (s)	682
Upper West	18	93	goat (above 3yrs female) - piece (s)	828
Upper West	18	93	guinea fowl (1yr to 3yrs female) - piece (s)	1242
Upper West	18	93	rice - bag 5kg	7
Upper West	18	93	tomato sauce (mackerel) tin (425g) - box (24)	577
Upper West	18	93	pan - piece (s)	494
Upper West	18	93	empty gallon 25L - piece (s)	2
Upper West	18	93	charcoal - half sack	72
Upper West	19	94	cooking (vegetable) oil - gallon (25L)	175
Upper West	19	94	lipton (teabag) - box	13
Upper West	19	94	rice - bag 25kg	146
Upper West	19	94	rice (local rice) - small sack	1102
Upper West	19	94	nail - box	398
Upper West	19	94	cigarettes - box	81
Upper West	19	94	millet - small sack	956
Upper West	19	94	rice - bag 50kg	36
Upper West	19	94	maize (corn) - half sack	70
Upper West	19	94	soya beans - half sack	1042
Upper West	19	94	beans - small sack	129
Upper West	19	94	goat (1yr to 3yrs female) - piece (s)	122
Upper West	19	94	dried okro (dry okro) - half sack	126
Upper West	19	94	salt - small sack	395
Upper West	19	94	energy drink (300ml) - pack (12)	320
Upper West	19	94	female fowl, hen (above 3yrs) - piece (s)	711
Upper West	19	94	millet - sack	381
Upper West	19	94	maize (corn) - small sack	50
Upper West	19	94	potatoes (sweet potatoes) - small sack	456
Upper West	19	94	cooking (vegetable) oil - gallon (5L)	116
Upper West	19	94	goat (above 3yrs female) - piece (s)	828
Upper West	19	94	beans - fertilizer bag	83
Upper West	19	94	soya beans - small sack	1222
Upper West	19	94	maize (corn) - small  sack	147
Upper West	19	94	beans - half fertilizer bag	155
Upper West	19	94	petrol - gallon (20L)	717
Upper West	19	94	petrol - gallon (25L)	55
Upper West	19	94	diesel - gallon (20L)	808
Upper West	19	94	spices - box	902
Upper West	19	94	edible leaves (baobab leaves, kuuka, kipok, moringa leaves, waakye leaves, ademe, hibiscus leaves, sobolo leaves, bito) - half fertilizer bag	1249
Upper West	19	94	cooking (vegetable) oil - gallon (20L)	345
Upper West	19	94	beans - rubber bowl	950
Upper West	19	94	weedicide - bottle (1L)	133
Upper West	19	94	edible leaves (baobab leaves, kuuka, kipok, moringa leaves, waakye leaves, ademe, hibiscus leaves, sobolo leaves, bito) - half sack	1190
Upper West	19	94	cow (above 3yrs female) - piece (s)	766
Upper West	19	94	energy drink (350ml) - pack (12)	54
Upper West	19	94	maize (corn) flour - small sack	38
Upper West	19	94	soft drink (350ml) - pack (12)	53
Upper West	19	94	maize (corn) flour - half sack	43
Upper West	19	94	cooking (vegetable) oil - gallon (10L)	302
Upper West	19	94	toffees - pack	353
Upper West	19	94	sheep (1yr to 3yrs female) - piece (s)	140
Upper West	19	94	onion - rubber bag	783
Upper West	19	94	sugar - bag 50kg	120
Upper West	19	94	maize (corn) - half fertilizer bag	642
Upper West	19	94	dried groundnut (dry groundnut) - half sack	544
Upper West	19	94	fresh groundnut - half sack	695
Upper West	19	94	coffee - box	1652
Upper West	19	94	sugar - polythene bag	1074
Upper West	19	94	energy drink (350ml) - pack (16)	698
Upper West	19	94	motor bike spare parts - piece (s)	306
Upper West	19	94	dried groundnut (dry groundnut) - polythene bag	134
Upper West	19	94	solar torch lights - piece (s)	1315
Upper West	19	94	male fowl, cock (1yr to 3yrs) - piece (s)	10
Upper West	19	94	female fowl, hen (1yr to 3yrs ) - piece (s)	1
Upper West	19	94	gari - small sack	274
Upper West	19	94	sachet water (pure water) - bag	247
Upper West	19	94	empty gallon 20L - piece (s)	682
Upper West	19	94	azumah blow soap - polythene bag	637
Upper West	19	94	millet - half sack	980
Upper West	19	94	edible leaves (baobab leaves, kuuka, kipok, moringa leaves, waakye leaves, ademe, hibiscus leaves, sobolo leaves, bito) - small sack	1189
Upper West	19	94	sardine - box	347
Upper West	19	94	spices - polythene bag	1274
Upper West	19	94	flour (bread flour) - sack	426
Upper West	19	94	diesel - gallon (25L)	790
Upper West	19	94	shea nut - half sack	1219
Upper West	19	94	maize (corn) flour - half fertilizer bag	86
Upper West	19	94	solar panel - piece (s)	145
Upper West	19	94	torch light - piece (s)	863
Upper West	19	94	empty gallon 25L - piece (s)	2
Upper West	19	94	rice - polythene bag	88
Upper West	19	94	toothpaste - piece (s)	416
Upper West	19	94	energy drink (330ml) - pack (12)	102
Upper West	19	94	soft drink (300ml) - pack (16)	206
Upper West	19	94	soya beans - half fertilizer bag	986
Upper West	19	94	canned soft drink (330ml) - pack (12)	112
Upper West	19	94	empty fertilizer bag - bundle	442
Upper West	19	94	spaghetti - box (20)	105
Upper West	19	94	tomato paste - box	8
Upper West	19	94	firewood - bundle	18
Upper West	19	94	millet - half fertilizer bag	1220
Upper West	19	94	maize (corn) - fertilizer bag	144
Upper West	19	94	motor bike spare parts - box	298
Upper West	19	94	cooking (vegetable) oil - bottle (3L)	308
Upper West	19	94	sugar - rubber bag	739
Upper West	19	94	nescafe (coffee) - box	659
Upper West	19	94	sickle (cocoa plugging tools) - half box	1380
Upper West	19	94	firewood - pan	11
Upper West	19	94	herbal medicine (local medicine) - fertilizer bag	434
Upper West	19	94	rice - rubber bag	64
Upper West	19	94	cooking (vegetable) oil - bottle (350ml)	871
Upper West	19	94	solar panel - box	386
Upper West	19	94	solar torch lights - box	1355
Upper West	19	94	local broom - piece (s)	39
Upper West	19	94	cooking pot (medium) - piece (s)	40
Upper West	19	94	female fowl, hen (below 1yr) - piece (s)	19
Upper West	19	94	plastic (rubber) basket - piece (s)	251
Upper West	19	94	mobile phone, android (tecno, itel, infinix ) - piece (s)	870
Upper West	19	94	garden eggs (solanu, ntroba) - rubber bag	573
Upper West	19	94	corn dough - half sack	359
Upper West	19	94	corn dough - rubber bag	606
Upper West	19	94	fertilizer (fertiliser) - piece (s)	572
Upper West	19	94	soft drink (330ml) - crate (24)	687
Upper West	19	94	padlock - box	994
Upper West	19	94	cow (above 3yrs male) - piece (s)	768
Upper West	19	94	cow (below 1yr male) - piece (s)	409
Upper West	19	94	nescafe (coffee) - tin	1487
Upper West	19	94	lipton (teabag) - pack (10)	527
Upper West	19	94	goat (1yr to 3yrs male) - piece (s)	135
Upper West	19	94	milk (tin) - pack (24)	893
Upper West	19	94	maize (corn) - sack	186
Upper West	19	94	salt - bag 25kg	375
Upper West	19	94	straw mats - piece (s)	802
Upper West	19	94	akpeteshie - gallon (25L)	401
Upper West	19	94	material cloth (fabric) - small sack	771
Upper West	19	94	frozen fish - carton	361
Upper West	19	94	sheep (1yr to 3yrs male) - piece (s)	94
Upper West	19	94	guinea fowl (1yr to 3yrs female) - piece (s)	1242
Upper West	19	94	roofing sheet (aluminium) - pack (20)	414
Upper West	19	94	fresh tomatoes - box	171
Upper West	19	94	battery (solar) - piece (s)	796
Upper West	19	94	flat screen television (43 inches) - piece (s)	249
Upper West	19	94	alata soap - rubber bowl	536
Upper West	19	94	second hand clothes - half sack	106
Upper West	19	94	cement - bag 50kg	41
Upper West	19	94	plantain - small sack	344
Upper West	19	94	cow (1yr to 3yrs female) - piece (s)	810
Upper West	19	94	alcoholic drink (350ml) - pack (12)	751
Upper West	19	94	alcoholic drink (200ml) - box (24)	597
Upper West	19	94	second hand clothes - sack	34
Upper West	19	94	sandals - pair	157
Upper West	19	94	material cloth (fabric) - 6 yards	770
Upper West	19	94	motor tyre - piece (s)	21
Upper West	19	94	cooking utensils (aluminium) - set	806
Upper West	19	94	cow (1yr to 3yrs male) - piece (s)	1063
Upper West	19	94	cassava - small sack	26
Upper West	19	94	black rubber (tarpaulin,tapolin) - 3 yards	1403
Upper West	19	94	power bank - piece (s)	45
Upper West	19	94	black rubber (tarpaulin,tapolin) - yard	1328
Upper West	19	94	plastic standing broom (sweeping brush) - piece (s)	267
Upper West	19	94	azumah blow soap - small sack	446
Upper West	19	94	rubber bucket (15L)  (plastic bucket) - piece (s)	331
Upper West	19	94	roofing sheet (coloured) - pack (20)	612
Upper West	19	94	frozen chicken - carton	97
Upper West	19	94	wood (2x2) - piece (s)	384
Upper West	19	94	yam (cocoyam,water yam) - small sack	5
Upper West	19	94	mobile phone,  (non-smartphone) - piece (s)	1289
Upper West	19	94	bread - small sack	457
Upper West	19	94	bluetooth speakers (portable bluetooth music box) - piece (s)	323
Upper West	19	94	soap - box (24)	712
Upper West	19	94	rice (husked, not milled) - small sack	1247
Upper West	19	94	shea nut - small sack	1221
Upper West	19	94	shea butter (nkuto) - bucket (20L)	983
Upper West	19	94	energy drink (500ml, 0.5L) - pack (12)	461
Upper West	19	94	empty jute sack (ginger sacks) - sack	556
Upper West	19	94	1/4 pvc pipe - piece (s)	599
Upper West	19	94	rubber container - piece (s)	310
Upper West	19	94	onion - small sack	238
Upper West	19	94	beans - polythene bag	99
Upper West	19	94	engine oil (car oil) - gallon (5L)	410
Upper West	19	94	bicycle parts - piece (s)	382
Upper West	19	94	sugar - small sack	325
Upper West	19	94	male fowl, cock (below 1yr) - piece (s)	279
Upper West	19	94	rice (husked, not milled) - half sack	864
