rowcode	selection	commodity
65098	189	902
65099	189	756
65100	189	1464
65101	189	866
65102	189	239
65103	189	10
65104	189	337
65105	189	301
65106	189	460
65107	189	556
65108	189	1526
65109	189	1057
65110	189	126
65111	189	990
65112	189	954
65113	189	218
65114	189	422
65115	189	729
65116	189	255
65117	189	1117
65118	189	1065
65119	189	1044
65120	189	660
65121	189	827
65122	189	916
65123	189	1173
65124	189	253
65125	189	1072
65126	189	323
65127	189	1317
65128	189	331
65129	189	466
65130	189	1177
65131	189	471
65132	190	146
65133	190	460
65134	190	175
65135	190	753
65136	190	389
65137	190	36
65138	190	2
65139	190	97
65140	190	320
65141	190	55
65142	190	326
65143	190	227
65144	190	114
65145	190	206
65146	190	361
65147	190	516
65148	190	247
65149	190	352
65150	190	219
65151	190	186
65152	190	393
65153	190	540
65154	190	54
65155	190	226
65156	190	270
65157	190	138
65158	190	229
65159	190	360
65160	190	265
65161	190	253
65162	190	179
65163	190	243
65164	190	797
65165	190	569
65166	190	221
65167	190	343
65168	190	191
65169	190	24
65170	190	231
65171	190	388
65172	190	176
65173	190	318
65174	190	336
65175	190	56
65176	190	180
65177	190	261
65178	190	574
65179	190	117
65180	190	17
65181	190	102
65182	190	111
65183	190	494
65184	190	782
65185	190	161
65186	190	98
65187	190	116
65188	190	698
65189	190	4
65190	190	342
65191	190	22
65192	190	257
65193	190	401
65194	190	440
65195	190	356
65196	190	331
65197	190	327
65198	190	552
65199	190	71
65200	190	194
65201	190	438
65202	190	8
65203	190	1392
65204	190	384
65205	190	729
65206	190	133
65207	190	7
65208	190	120
65209	190	39
65210	190	640
65211	190	241
65212	190	501
65213	190	151
65214	190	968
65215	190	234
65216	190	893
65217	190	280
65218	190	1726
65219	190	87
65220	190	42
65221	190	627
65222	190	52
65223	190	70
65224	190	50
65225	190	228
65226	190	6
65227	190	72
65228	190	298
65229	190	1550
65230	190	156
65231	190	297
65232	190	91
65233	190	1580
65234	190	778
65235	190	143
65236	190	250
65237	190	786
65238	190	316
65239	190	37
65240	190	444
65241	190	744
65242	190	546
65243	190	630
65244	190	251
65245	190	816
