rowcode	selection	commodity
34635	89	525
34636	89	1016
34637	89	665
34638	89	1199
34639	89	917
34640	89	33
34641	89	86
34642	89	676
34643	89	111
34644	89	134
34645	89	803
34646	89	110
34647	89	941
34648	89	901
34649	89	1454
34650	89	122
34651	89	719
34652	89	1177
34653	89	303
34654	89	430
34655	89	14
34656	89	1175
34657	89	742
34658	89	1244
34659	89	627
34660	89	274
34661	89	1007
34662	89	251
34663	89	422
34664	89	1326
34665	89	12
34666	89	1242
34667	89	650
34668	89	1191
34669	89	491
34670	89	131
34671	89	10
34672	89	739
34673	89	996
34674	89	456
34675	89	1275
34676	89	1235
34677	89	521
34678	89	972
34679	89	50
34680	89	706
34681	89	576
34682	89	140
34683	89	494
34684	89	1250
34685	89	1221
34686	89	182
34687	89	161
34688	89	178
34689	89	1291
34690	89	808
34691	89	311
34692	89	661
34693	89	812
34694	89	1214
34695	89	691
34696	89	1303
34697	89	65
34698	89	1590
34699	89	711
34700	89	713
34701	89	220
34702	89	966
34703	89	387
34704	89	682
34705	89	616
34706	89	872
34707	89	395
34708	89	356
34709	89	158
34710	89	120
34711	89	1048
34712	89	587
34713	89	1105
34714	89	6
34715	89	913
34716	89	470
34717	89	55
34718	90	122
34719	90	70
34720	90	1223
34721	90	88
34722	90	741
34723	90	650
34724	90	43
34725	90	828
34726	90	137
34727	90	20
34728	90	556
34729	90	110
34730	90	544
34731	90	987
34732	90	231
34733	90	381
34734	90	770
34735	90	490
34736	90	39
34737	90	140
34738	90	6
34739	90	1038
34740	90	17
34741	90	173
34742	90	1
34743	90	1462
34744	90	1420
34745	90	18
34746	90	1166
34747	90	978
34748	90	1265
34749	90	1240
34750	90	447
34751	90	956
34752	90	597
34753	90	7
34754	90	36
34755	90	500
34756	90	980
34757	90	950
34758	90	116
34759	90	959
34760	90	1296
34761	90	63
34762	90	32
34763	90	254
34764	90	388
34765	90	1163
34766	90	1219
34767	90	471
34768	90	211
34769	90	1218
34770	90	949
34771	90	711
34772	90	1250
34773	90	360
34774	90	2
34775	90	1360
34776	90	262
34777	90	16
34778	90	55
34779	90	186
34780	90	937
34781	90	51
34782	90	146
34783	90	351
34784	90	422
34785	90	467
34786	90	42
34787	90	917
34788	90	464
34789	90	121
34790	90	19
34791	90	279
34792	90	977
34793	90	179
34794	90	766
34795	90	409
34796	90	65
34797	90	968
34798	90	795
34799	90	150
34800	90	1005
34801	90	1277
34802	90	218
34803	90	466
34804	90	44
34805	90	835
34806	90	192
34807	90	1492
34808	90	1241
34809	90	69
34810	90	1435
34811	90	686
34812	90	250
34813	90	28
34814	90	135
34815	90	520
34816	90	127
34817	90	190
34818	90	180
34819	90	1221
34820	90	713
34821	90	10
34822	90	247
34823	90	626
34824	90	303
34825	90	359
34826	90	112
34827	90	294
34828	90	132
34829	90	320
34830	90	178
34831	90	314
34832	90	876
34833	90	27
34834	90	293
34835	90	698
34836	90	105
34837	90	72
34838	90	206
34839	90	751
34840	90	884
34841	90	22
34842	90	269
34843	90	816
34844	90	246
34845	90	255
34846	90	468
34847	90	1299
34848	90	426
34849	90	102
34850	90	1100
34851	90	286
34852	90	97
34853	90	1215
34854	90	160
34855	90	219
34856	90	401
34857	90	41
34858	90	717
34859	90	3
34860	90	540
34861	90	295
34862	90	673
34863	90	656
34864	90	811
34865	90	129
34866	90	54
34867	90	398
34868	90	161
34869	90	245
34870	90	1246
34871	90	50
34872	90	11
34873	90	175
34874	90	547
34875	90	1191
34876	90	8
34877	90	128
34878	90	71
34879	90	431
34880	90	909
34881	90	94
34882	90	865
34883	90	515
34884	90	9
34885	90	782
34886	90	1063
34887	90	1276
34888	90	15
34889	90	187
34890	90	1590
34891	90	77
34892	90	385
34893	90	1156
34894	90	53
34895	90	242
34896	90	114
34897	90	270
34898	90	627
34899	90	768
34900	90	379
34901	90	588
34902	91	173
34903	91	786
34904	91	795
34905	91	129
34906	91	104
34907	91	695
34908	91	110
34909	91	71
