rowcode	selection	commodity
75614	181	1173
75615	181	1777
75616	181	204
75617	181	733
75618	181	299
75619	181	640
75620	181	1341
75621	181	273
75622	181	935
75623	181	245
75624	181	547
75625	181	1027
75626	181	50
75627	181	490
75628	181	834
75629	181	663
75630	181	784
75631	181	444
75632	181	1132
75633	181	453
75634	181	1151
75635	181	181
75636	181	459
75637	181	187
75638	181	1458
75639	181	286
75640	181	672
75641	181	933
75642	181	431
75643	181	914
75644	181	793
75645	181	678
75646	181	166
75647	181	158
75648	181	861
75649	181	1053
75650	181	762
75651	181	824
75652	181	658
75653	181	468
75654	181	968
75655	181	121
75656	181	451
75657	181	325
75658	181	1022
75659	181	1519
75660	181	626
75661	181	1264
75662	181	1672
75663	181	920
75664	181	90
75665	181	1374
75666	181	131
75667	181	33
75668	181	1549
75669	181	572
75670	181	659
75671	181	535
75672	181	1403
75673	181	400
75674	181	1024
75675	181	407
75676	181	549
75677	181	985
75678	181	1223
75679	181	99
75680	181	574
75681	181	216
75682	181	1409
75683	181	200
75684	181	457
75685	181	760
75686	181	662
75687	181	652
75688	181	789
75689	181	1146
75690	181	814
75691	181	863
75692	181	75
75693	181	1047
75694	181	1525
75695	181	692
75696	181	556
75697	181	369
75698	181	625
75699	181	154
75700	181	591
75701	181	254
75702	181	1489
75703	181	279
75704	182	775
75705	182	473
75706	182	2
75707	182	1614
75708	182	586
75709	182	1167
75710	182	495
75711	182	97
75712	182	98
75713	182	1719
75714	182	116
75715	182	54
75716	182	235
75717	182	344
75718	182	1032
75719	182	1068
75720	182	1087
75721	182	76
75722	182	138
75723	182	7
75724	182	19
75725	182	34
75726	182	506
75727	182	847
75728	182	189
75729	182	484
75730	182	426
75731	182	175
75732	182	26
75733	182	56
75734	182	191
75735	182	1080
75736	182	59
75737	182	592
75738	182	748
75739	182	474
75740	182	102
75741	182	385
75742	182	133
75743	182	317
75744	182	469
75745	182	463
75746	182	251
75747	182	105
75748	182	1036
75749	182	824
75750	182	196
75751	182	284
75752	182	809
75753	182	379
75754	182	49
75755	182	229
75756	182	151
75757	182	52
75758	182	25
75759	182	559
75760	182	812
75761	182	447
75762	182	576
75763	182	391
75764	182	507
75765	182	302
75766	182	318
75767	182	266
75768	182	413
75769	182	664
75770	182	480
75771	182	465
75772	182	366
75773	182	859
75774	182	438
75775	182	269
75776	182	220
75777	182	468
75778	182	219
75779	182	92
75780	182	285
75781	182	203
75782	182	3
75783	182	753
75784	182	806
75785	182	695
75786	182	274
75787	182	692
75788	182	192
75789	182	619
75790	182	511
75791	182	615
75792	182	357
75793	182	744
75794	182	1586
75795	182	36
75796	182	8
75797	182	164
75798	182	123
75799	182	868
75800	182	300
75801	182	887
75802	182	585
